"";"Subject";"Context";"Day";"CellType";"BMROrder";"bmr";"N";"Ntt";"Perc";"animal";"trialA";"trialB";"contextA";"contextB";"isCoherent";"rot1";"rot2";"rot3";"rot4"
"3404";"CMG162_CA1_TA8_TB12";"within";"3";"FI";"C_1";"4";41;126;0,325396825396825;"CMG162_CA1";8;12;2;2;1;0,325;0,294;0,286;0,095
"3405";"CMG162_CA1_TA8_TB12";"within";"3";"FS";"C_3";"1";0;12;0;"CMG162_CA1";8;12;2;2;1;0,5;0,5;0;0
"3406";"CMG162_CA1_TA8_TB12";"within";"3";"FS";"C_4";"2";0;12;0;"CMG162_CA1";8;12;2;2;1;0,5;0,5;0;0
"3407";"CMG162_CA1_TA8_TB12";"within";"3";"FS";"C_1";"3";6;12;0,5;"CMG162_CA1";8;12;2;2;1;0,5;0,5;0;0
"3408";"CMG162_CA1_TA8_TB12";"within";"3";"FS";"C_2";"4";6;12;0,5;"CMG162_CA1";8;12;2;2;1;0,5;0,5;0;0
"3409";"CMG162_CA1_TA8_TB9";"across";"1";"FI";"C_1";"1";56;163;0,343558282208589;"CMG162_CA1";8;9;2;1;1;0,344;0,313;0,19;0,153
"3410";"CMG162_CA1_TA8_TB9";"across";"1";"FI";"C_4";"2";25;163;0,153374233128834;"CMG162_CA1";8;9;2;1;1;0,344;0,313;0,19;0,153
"3411";"CMG162_CA1_TA8_TB9";"across";"1";"FI";"C_2";"3";51;163;0,312883435582822;"CMG162_CA1";8;9;2;1;1;0,344;0,313;0,19;0,153
"3412";"CMG162_CA1_TA8_TB9";"across";"1";"FI";"C_3";"4";31;163;0,190184049079755;"CMG162_CA1";8;9;2;1;1;0,344;0,313;0,19;0,153
"3413";"CMG162_CA1_TA8_TB9";"across";"1";"FS";"C_1";"1";3;9;0,333333333333333;"CMG162_CA1";8;9;2;1;0;0,333;0,333;0,333;0
"3414";"CMG162_CA1_TA8_TB9";"across";"1";"FS";"C_2";"2";3;9;0,333333333333333;"CMG162_CA1";8;9;2;1;0;0,333;0,333;0,333;0
"3415";"CMG162_CA1_TA8_TB9";"across";"1";"FS";"C_4";"3";0;9;0;"CMG162_CA1";8;9;2;1;0;0,333;0,333;0,333;0
"3416";"CMG162_CA1_TA8_TB9";"across";"1";"FS";"C_3";"4";3;9;0,333333333333333;"CMG162_CA1";8;9;2;1;0;0,333;0,333;0,333;0
"3417";"CMG162_CA1_TA8_TB9";"across";"2";"FI";"C_1";"1";64;192;0,333333333333333;"CMG162_CA1";8;9;2;1;1;0,333;0,281;0,255;0,13
"3418";"CMG162_CA1_TA8_TB9";"across";"2";"FI";"C_3";"2";49;192;0,255208333333333;"CMG162_CA1";8;9;2;1;1;0,333;0,281;0,255;0,13
"3419";"CMG162_CA1_TA8_TB9";"across";"2";"FI";"C_2";"3";54;192;0,28125;"CMG162_CA1";8;9;2;1;1;0,333;0,281;0,255;0,13
"3420";"CMG162_CA1_TA8_TB9";"across";"2";"FI";"C_4";"4";25;192;0,130208333333333;"CMG162_CA1";8;9;2;1;1;0,333;0,281;0,255;0,13
"3421";"CMG162_CA1_TA8_TB9";"across";"2";"FS";"C_2";"1";2;7;0,285714285714286;"CMG162_CA1";8;9;2;1;0;0,429;0,286;0,143;0,143
"3422";"CMG162_CA1_TA8_TB9";"across";"2";"FS";"C_3";"2";1;7;0,142857142857143;"CMG162_CA1";8;9;2;1;0;0,429;0,286;0,143;0,143
"3423";"CMG162_CA1_TA8_TB9";"across";"2";"FS";"C_1";"3";3;7;0,428571428571429;"CMG162_CA1";8;9;2;1;0;0,429;0,286;0,143;0,143
"3424";"CMG162_CA1_TA8_TB9";"across";"2";"FS";"C_4";"4";1;7;0,142857142857143;"CMG162_CA1";8;9;2;1;0;0,429;0,286;0,143;0,143
"3425";"CMG162_CA1_TA8_TB9";"across";"3";"FI";"C_1";"1";44;126;0,349206349206349;"CMG162_CA1";8;9;2;1;1;0,349;0,278;0,222;0,151
"3426";"CMG162_CA1_TA8_TB9";"across";"3";"FI";"C_3";"2";28;126;0,222222222222222;"CMG162_CA1";8;9;2;1;1;0,349;0,278;0,222;0,151
"3427";"CMG162_CA1_TA8_TB9";"across";"3";"FI";"C_2";"3";35;126;0,277777777777778;"CMG162_CA1";8;9;2;1;1;0,349;0,278;0,222;0,151
"3428";"CMG162_CA1_TA8_TB9";"across";"3";"FI";"C_4";"4";19;126;0,150793650793651;"CMG162_CA1";8;9;2;1;1;0,349;0,278;0,222;0,151
"3429";"CMG162_CA1_TA8_TB9";"across";"3";"FS";"C_3";"1";2;12;0,166666666666667;"CMG162_CA1";8;9;2;1;0;0,417;0,25;0,167;0,167
"3430";"CMG162_CA1_TA8_TB9";"across";"3";"FS";"C_2";"2";3;12;0,25;"CMG162_CA1";8;9;2;1;0;0,417;0,25;0,167;0,167
"3431";"CMG162_CA1_TA8_TB9";"across";"3";"FS";"C_1";"3";5;12;0,416666666666667;"CMG162_CA1";8;9;2;1;0;0,417;0,25;0,167;0,167
"3432";"CMG162_CA1_TA8_TB9";"across";"3";"FS";"C_4";"4";2;12;0,166666666666667;"CMG162_CA1";8;9;2;1;0;0,417;0,25;0,167;0,167
"3433";"CMG162_CA1_TA9_TB10";"across";"1";"FI";"C_1";"1";50;163;0,306748466257669;"CMG162_CA1";9;10;1;2;0;0,307;0,27;0,239;0,184
"3434";"CMG162_CA1_TA9_TB10";"across";"1";"FI";"C_3";"2";39;163;0,239263803680982;"CMG162_CA1";9;10;1;2;0;0,307;0,27;0,239;0,184
"3435";"CMG162_CA1_TA9_TB10";"across";"1";"FI";"C_2";"3";44;163;0,269938650306748;"CMG162_CA1";9;10;1;2;0;0,307;0,27;0,239;0,184
"3436";"CMG162_CA1_TA9_TB10";"across";"1";"FI";"C_4";"4";30;163;0,184049079754601;"CMG162_CA1";9;10;1;2;0;0,307;0,27;0,239;0,184
"3437";"CMG162_CA1_TA9_TB10";"across";"1";"FS";"C_3";"1";1;9;0,111111111111111;"CMG162_CA1";9;10;1;2;1;0,556;0,333;0,111;0
"3438";"CMG162_CA1_TA9_TB10";"across";"1";"FS";"C_2";"2";3;9;0,333333333333333;"CMG162_CA1";9;10;1;2;1;0,556;0,333;0,111;0
"3439";"CMG162_CA1_TA9_TB10";"across";"1";"FS";"C_4";"3";0;9;0;"CMG162_CA1";9;10;1;2;1;0,556;0,333;0,111;0
"3440";"CMG162_CA1_TA9_TB10";"across";"1";"FS";"C_1";"4";5;9;0,555555555555556;"CMG162_CA1";9;10;1;2;1;0,556;0,333;0,111;0
"3441";"CMG162_CA1_TA9_TB10";"across";"2";"FI";"C_1";"1";89;192;0,463541666666667;"CMG162_CA1";9;10;1;2;1;0,464;0,193;0,182;0,161
"3442";"CMG162_CA1_TA9_TB10";"across";"2";"FI";"C_4";"2";31;192;0,161458333333333;"CMG162_CA1";9;10;1;2;1;0,464;0,193;0,182;0,161
"3443";"CMG162_CA1_TA9_TB10";"across";"2";"FI";"C_3";"3";35;192;0,182291666666667;"CMG162_CA1";9;10;1;2;1;0,464;0,193;0,182;0,161
"3444";"CMG162_CA1_TA9_TB10";"across";"2";"FI";"C_2";"4";37;192;0,192708333333333;"CMG162_CA1";9;10;1;2;1;0,464;0,193;0,182;0,161
"3445";"CMG162_CA1_TA9_TB10";"across";"2";"FS";"C_2";"1";2;7;0,285714285714286;"CMG162_CA1";9;10;1;2;0;0,429;0,286;0,286;0
"3446";"CMG162_CA1_TA9_TB10";"across";"2";"FS";"C_3";"2";2;7;0,285714285714286;"CMG162_CA1";9;10;1;2;0;0,429;0,286;0,286;0
"3447";"CMG162_CA1_TA9_TB10";"across";"2";"FS";"C_4";"3";0;7;0;"CMG162_CA1";9;10;1;2;0;0,429;0,286;0,286;0
"3448";"CMG162_CA1_TA9_TB10";"across";"2";"FS";"C_1";"4";3;7;0,428571428571429;"CMG162_CA1";9;10;1;2;0;0,429;0,286;0,286;0
"3449";"CMG162_CA1_TA9_TB10";"across";"3";"FI";"C_1";"1";42;126;0,333333333333333;"CMG162_CA1";9;10;1;2;0;0,333;0,222;0,222;0,222
"3450";"CMG162_CA1_TA9_TB10";"across";"3";"FI";"C_2";"2";28;126;0,222222222222222;"CMG162_CA1";9;10;1;2;0;0,333;0,222;0,222;0,222
"3451";"CMG162_CA1_TA9_TB10";"across";"3";"FI";"C_3";"3";28;126;0,222222222222222;"CMG162_CA1";9;10;1;2;0;0,333;0,222;0,222;0,222
"3452";"CMG162_CA1_TA9_TB10";"across";"3";"FI";"C_4";"4";28;126;0,222222222222222;"CMG162_CA1";9;10;1;2;0;0,333;0,222;0,222;0,222
"3453";"CMG162_CA1_TA9_TB10";"across";"3";"FS";"C_1";"1";4;12;0,333333333333333;"CMG162_CA1";9;10;1;2;0;0,333;0,333;0,25;0,083
"3454";"CMG162_CA1_TA9_TB10";"across";"3";"FS";"C_3";"2";3;12;0,25;"CMG162_CA1";9;10;1;2;0;0,333;0,333;0,25;0,083
"3455";"CMG162_CA1_TA9_TB10";"across";"3";"FS";"C_4";"3";1;12;0,0833333333333333;"CMG162_CA1";9;10;1;2;0;0,333;0,333;0,25;0,083
"3456";"CMG162_CA1_TA9_TB10";"across";"3";"FS";"C_2";"4";4;12;0,333333333333333;"CMG162_CA1";9;10;1;2;0;0,333;0,333;0,25;0,083
"3457";"CMG162_CA1_TA9_TB11";"within";"1";"FI";"C_1";"1";69;162;0,425925925925926;"CMG162_CA1";9;11;1;1;1;0,426;0,259;0,191;0,123
"3458";"CMG162_CA1_TA9_TB11";"within";"1";"FI";"C_4";"2";20;162;0,123456790123457;"CMG162_CA1";9;11;1;1;1;0,426;0,259;0,191;0,123
"3459";"CMG162_CA1_TA9_TB11";"within";"1";"FI";"C_3";"3";31;162;0,191358024691358;"CMG162_CA1";9;11;1;1;1;0,426;0,259;0,191;0,123
"3460";"CMG162_CA1_TA9_TB11";"within";"1";"FI";"C_2";"4";42;162;0,259259259259259;"CMG162_CA1";9;11;1;1;1;0,426;0,259;0,191;0,123
"3461";"CMG162_CA1_TA9_TB11";"within";"1";"FS";"C_1";"1";5;9;0,555555555555556;"CMG162_CA1";9;11;1;1;0;0,556;0,222;0,111;0,111
"3462";"CMG162_CA1_TA9_TB11";"within";"1";"FS";"C_3";"2";1;9;0,111111111111111;"CMG162_CA1";9;11;1;1;0;0,556;0,222;0,111;0,111
"3463";"CMG162_CA1_TA9_TB11";"within";"1";"FS";"C_4";"3";1;9;0,111111111111111;"CMG162_CA1";9;11;1;1;0;0,556;0,222;0,111;0,111
"3464";"CMG162_CA1_TA9_TB11";"within";"1";"FS";"C_2";"4";2;9;0,222222222222222;"CMG162_CA1";9;11;1;1;0;0,556;0,222;0,111;0,111
"3465";"CMG162_CA1_TA9_TB11";"within";"2";"FI";"C_2";"1";49;192;0,255208333333333;"CMG162_CA1";9;11;1;1;1;0,365;0,255;0,229;0,151
"3466";"CMG162_CA1_TA9_TB11";"within";"2";"FI";"C_4";"2";29;192;0,151041666666667;"CMG162_CA1";9;11;1;1;1;0,365;0,255;0,229;0,151
"3467";"CMG162_CA1_TA9_TB11";"within";"2";"FI";"C_1";"3";70;192;0,364583333333333;"CMG162_CA1";9;11;1;1;1;0,365;0,255;0,229;0,151
"3468";"CMG162_CA1_TA9_TB11";"within";"2";"FI";"C_3";"4";44;192;0,229166666666667;"CMG162_CA1";9;11;1;1;1;0,365;0,255;0,229;0,151
"3469";"CMG162_CA1_TA9_TB11";"within";"2";"FS";"C_3";"1";1;7;0,142857142857143;"CMG162_CA1";9;11;1;1;0;0,429;0,286;0,143;0,143
"3470";"CMG162_CA1_TA9_TB11";"within";"2";"FS";"C_2";"2";2;7;0,285714285714286;"CMG162_CA1";9;11;1;1;0;0,429;0,286;0,143;0,143
"3471";"CMG162_CA1_TA9_TB11";"within";"2";"FS";"C_1";"3";3;7;0,428571428571429;"CMG162_CA1";9;11;1;1;0;0,429;0,286;0,143;0,143
"3472";"CMG162_CA1_TA9_TB11";"within";"2";"FS";"C_4";"4";1;7;0,142857142857143;"CMG162_CA1";9;11;1;1;0;0,429;0,286;0,143;0,143
"3473";"CMG162_CA1_TA9_TB11";"within";"3";"FI";"C_1";"1";36;125;0,288;"CMG162_CA1";9;11;1;1;0;0,288;0,288;0,232;0,192
"3474";"CMG162_CA1_TA9_TB11";"within";"3";"FI";"C_4";"2";24;125;0,192;"CMG162_CA1";9;11;1;1;0;0,288;0,288;0,232;0,192
"3475";"CMG162_CA1_TA9_TB11";"within";"3";"FI";"C_3";"3";29;125;0,232;"CMG162_CA1";9;11;1;1;0;0,288;0,288;0,232;0,192
"3476";"CMG162_CA1_TA9_TB11";"within";"3";"FI";"C_2";"4";36;125;0,288;"CMG162_CA1";9;11;1;1;0;0,288;0,288;0,232;0,192
"3477";"CMG162_CA1_TA9_TB11";"within";"3";"FS";"C_3";"1";2;12;0,166666666666667;"CMG162_CA1";9;11;1;1;0;0,417;0,25;0,167;0,167
"3478";"CMG162_CA1_TA9_TB11";"within";"3";"FS";"C_4";"2";2;12;0,166666666666667;"CMG162_CA1";9;11;1;1;0;0,417;0,25;0,167;0,167
"3479";"CMG162_CA1_TA9_TB11";"within";"3";"FS";"C_2";"3";3;12;0,25;"CMG162_CA1";9;11;1;1;0;0,417;0,25;0,167;0,167
"3480";"CMG162_CA1_TA9_TB11";"within";"3";"FS";"C_1";"4";5;12;0,416666666666667;"CMG162_CA1";9;11;1;1;0;0,417;0,25;0,167;0,167
"3481";"CMG162_CA1_TA9_TB12";"across";"1";"FI";"C_2";"1";38;163;0,233128834355828;"CMG162_CA1";9;12;1;2;1;0,393;0,233;0,19;0,184
"3482";"CMG162_CA1_TA9_TB12";"across";"1";"FI";"C_3";"2";31;163;0,190184049079755;"CMG162_CA1";9;12;1;2;1;0,393;0,233;0,19;0,184
"3483";"CMG162_CA1_TA9_TB12";"across";"1";"FI";"C_1";"3";64;163;0,392638036809816;"CMG162_CA1";9;12;1;2;1;0,393;0,233;0,19;0,184
"3484";"CMG162_CA1_TA9_TB12";"across";"1";"FI";"C_4";"4";30;163;0,184049079754601;"CMG162_CA1";9;12;1;2;1;0,393;0,233;0,19;0,184
"3485";"CMG162_CA1_TA9_TB12";"across";"1";"FS";"C_2";"1";2;9;0,222222222222222;"CMG162_CA1";9;12;1;2;0;0,444;0,222;0,222;0,111
"3486";"CMG162_CA1_TA9_TB12";"across";"1";"FS";"C_3";"2";2;9;0,222222222222222;"CMG162_CA1";9;12;1;2;0;0,444;0,222;0,222;0,111
"3487";"CMG162_CA1_TA9_TB12";"across";"1";"FS";"C_1";"3";4;9;0,444444444444444;"CMG162_CA1";9;12;1;2;0;0,444;0,222;0,222;0,111
"3488";"CMG162_CA1_TA9_TB12";"across";"1";"FS";"C_4";"4";1;9;0,111111111111111;"CMG162_CA1";9;12;1;2;0;0,444;0,222;0,222;0,111
"3489";"CMG162_CA1_TA9_TB12";"across";"2";"FI";"C_1";"1";93;192;0,484375;"CMG162_CA1";9;12;1;2;1;0,484;0,198;0,172;0,146
"3490";"CMG162_CA1_TA9_TB12";"across";"2";"FI";"C_2";"2";38;192;0,197916666666667;"CMG162_CA1";9;12;1;2;1;0,484;0,198;0,172;0,146
"3491";"CMG162_CA1_TA9_TB12";"across";"2";"FI";"C_3";"3";33;192;0,171875;"CMG162_CA1";9;12;1;2;1;0,484;0,198;0,172;0,146
"3492";"CMG162_CA1_TA9_TB12";"across";"2";"FI";"C_4";"4";28;192;0,145833333333333;"CMG162_CA1";9;12;1;2;1;0,484;0,198;0,172;0,146
"3493";"CMG162_CA1_TA9_TB12";"across";"2";"FS";"C_1";"1";4;7;0,571428571428571;"CMG162_CA1";9;12;1;2;0;0,571;0,286;0,143;0
"3494";"CMG162_CA1_TA9_TB12";"across";"2";"FS";"C_2";"2";2;7;0,285714285714286;"CMG162_CA1";9;12;1;2;0;0,571;0,286;0,143;0
"3495";"CMG162_CA1_TA9_TB12";"across";"2";"FS";"C_4";"3";0;7;0;"CMG162_CA1";9;12;1;2;0;0,571;0,286;0,143;0
"3496";"CMG162_CA1_TA9_TB12";"across";"2";"FS";"C_3";"4";1;7;0,142857142857143;"CMG162_CA1";9;12;1;2;0;0,571;0,286;0,143;0
"3497";"CMG162_CA1_TA9_TB12";"across";"3";"FI";"C_1";"1";46;125;0,368;"CMG162_CA1";9;12;1;2;1;0,368;0,256;0,24;0,136
"3498";"CMG162_CA1_TA9_TB12";"across";"3";"FI";"C_4";"2";17;125;0,136;"CMG162_CA1";9;12;1;2;1;0,368;0,256;0,24;0,136
"3499";"CMG162_CA1_TA9_TB12";"across";"3";"FI";"C_3";"3";30;125;0,24;"CMG162_CA1";9;12;1;2;1;0,368;0,256;0,24;0,136
"3500";"CMG162_CA1_TA9_TB12";"across";"3";"FI";"C_2";"4";32;125;0,256;"CMG162_CA1";9;12;1;2;1;0,368;0,256;0,24;0,136
"3501";"CMG162_CA1_TA9_TB12";"across";"3";"FS";"C_1";"1";6;12;0,5;"CMG162_CA1";9;12;1;2;0;0,5;0,167;0,167;0,167
"3502";"CMG162_CA1_TA9_TB12";"across";"3";"FS";"C_2";"2";2;12;0,166666666666667;"CMG162_CA1";9;12;1;2;0;0,5;0,167;0,167;0,167
"3503";"CMG162_CA1_TA9_TB12";"across";"3";"FS";"C_3";"3";2;12;0,166666666666667;"CMG162_CA1";9;12;1;2;0;0,5;0,167;0,167;0,167
"3504";"CMG162_CA1_TA9_TB12";"across";"3";"FS";"C_4";"4";2;12;0,166666666666667;"CMG162_CA1";9;12;1;2;0;0,5;0,167;0,167;0,167
"3505";"CMG169_CA1_TA10_TB11";"across";"1";"FI";"C_1";"1";47;148;0,317567567567568;"CMG169_CA1";10;11;2;1;1;0,318;0,311;0,23;0,142
"3506";"CMG169_CA1_TA10_TB11";"across";"1";"FI";"C_3";"2";34;148;0,22972972972973;"CMG169_CA1";10;11;2;1;1;0,318;0,311;0,23;0,142
"3507";"CMG169_CA1_TA10_TB11";"across";"1";"FI";"C_2";"3";46;148;0,310810810810811;"CMG169_CA1";10;11;2;1;1;0,318;0,311;0,23;0,142
"3508";"CMG169_CA1_TA10_TB11";"across";"1";"FI";"C_4";"4";21;148;0,141891891891892;"CMG169_CA1";10;11;2;1;1;0,318;0,311;0,23;0,142
"3509";"CMG169_CA1_TA10_TB11";"across";"1";"FS";"C_3";"1";5;25;0,2;"CMG169_CA1";10;11;2;1;0;0,32;0,28;0,2;0,2
"3510";"CMG169_CA1_TA10_TB11";"across";"1";"FS";"C_1";"2";8;25;0,32;"CMG169_CA1";10;11;2;1;0;0,32;0,28;0,2;0,2
"3511";"CMG169_CA1_TA10_TB11";"across";"1";"FS";"C_2";"3";7;25;0,28;"CMG169_CA1";10;11;2;1;0;0,32;0,28;0,2;0,2
"3512";"CMG169_CA1_TA10_TB11";"across";"1";"FS";"C_4";"4";5;25;0,2;"CMG169_CA1";10;11;2;1;0;0,32;0,28;0,2;0,2
"3513";"CMG169_CA1_TA10_TB11";"across";"2";"FI";"C_1";"1";52;122;0,426229508196721;"CMG169_CA1";10;11;2;1;1;0,426;0,279;0,164;0,131
"3514";"CMG169_CA1_TA10_TB11";"across";"2";"FI";"C_4";"2";16;122;0,131147540983607;"CMG169_CA1";10;11;2;1;1;0,426;0,279;0,164;0,131
"3515";"CMG169_CA1_TA10_TB11";"across";"2";"FI";"C_2";"3";34;122;0,278688524590164;"CMG169_CA1";10;11;2;1;1;0,426;0,279;0,164;0,131
"3516";"CMG169_CA1_TA10_TB11";"across";"2";"FI";"C_3";"4";20;122;0,163934426229508;"CMG169_CA1";10;11;2;1;1;0,426;0,279;0,164;0,131
"3517";"CMG169_CA1_TA10_TB11";"across";"2";"FS";"C_3";"1";4;18;0,222222222222222;"CMG169_CA1";10;11;2;1;0;0,278;0,278;0,222;0,222
"3518";"CMG169_CA1_TA10_TB11";"across";"2";"FS";"C_4";"2";4;18;0,222222222222222;"CMG169_CA1";10;11;2;1;0;0,278;0,278;0,222;0,222
"3519";"CMG169_CA1_TA10_TB11";"across";"2";"FS";"C_1";"3";5;18;0,277777777777778;"CMG169_CA1";10;11;2;1;0;0,278;0,278;0,222;0,222
"3520";"CMG169_CA1_TA10_TB11";"across";"2";"FS";"C_2";"4";5;18;0,277777777777778;"CMG169_CA1";10;11;2;1;0;0,278;0,278;0,222;0,222
"3521";"CMG169_CA1_TA10_TB11";"across";"3";"FI";"C_4";"1";8;100;0,08;"CMG169_CA1";10;11;2;1;1;0,4;0,35;0,17;0,08
"3522";"CMG169_CA1_TA10_TB11";"across";"3";"FI";"C_1";"2";40;100;0,4;"CMG169_CA1";10;11;2;1;1;0,4;0,35;0,17;0,08
"3523";"CMG169_CA1_TA10_TB11";"across";"3";"FI";"C_2";"3";35;100;0,35;"CMG169_CA1";10;11;2;1;1;0,4;0,35;0,17;0,08
"3524";"CMG169_CA1_TA10_TB11";"across";"3";"FI";"C_3";"4";17;100;0,17;"CMG169_CA1";10;11;2;1;1;0,4;0,35;0,17;0,08
"3525";"CMG169_CA1_TA10_TB11";"across";"3";"FS";"C_2";"1";5;17;0,294117647058824;"CMG169_CA1";10;11;2;1;0;0,471;0,294;0,118;0,118
"3526";"CMG169_CA1_TA10_TB11";"across";"3";"FS";"C_1";"2";8;17;0,470588235294118;"CMG169_CA1";10;11;2;1;0;0,471;0,294;0,118;0,118
"3527";"CMG169_CA1_TA10_TB11";"across";"3";"FS";"C_3";"3";2;17;0,117647058823529;"CMG169_CA1";10;11;2;1;0;0,471;0,294;0,118;0,118
"3528";"CMG169_CA1_TA10_TB11";"across";"3";"FS";"C_4";"4";2;17;0,117647058823529;"CMG169_CA1";10;11;2;1;0;0,471;0,294;0,118;0,118
"3529";"CMG169_CA1_TA10_TB12";"within";"1";"FI";"C_1";"1";59;149;0,395973154362416;"CMG169_CA1";10;12;2;2;1;0,396;0,322;0,154;0,128
"3530";"CMG169_CA1_TA10_TB12";"within";"1";"FI";"C_4";"2";19;149;0,12751677852349;"CMG169_CA1";10;12;2;2;1;0,396;0,322;0,154;0,128
"3531";"CMG169_CA1_TA10_TB12";"within";"1";"FI";"C_2";"3";48;149;0,322147651006711;"CMG169_CA1";10;12;2;2;1;0,396;0,322;0,154;0,128
"3532";"CMG169_CA1_TA10_TB12";"within";"1";"FI";"C_3";"4";23;149;0,154362416107383;"CMG169_CA1";10;12;2;2;1;0,396;0,322;0,154;0,128
"3533";"CMG169_CA1_TA10_TB12";"within";"1";"FS";"C_1";"1";10;25;0,4;"CMG169_CA1";10;12;2;2;0;0,4;0,28;0,24;0,08
"3534";"CMG169_CA1_TA10_TB12";"within";"1";"FS";"C_2";"2";7;25;0,28;"CMG169_CA1";10;12;2;2;0;0,4;0,28;0,24;0,08
"3535";"CMG169_CA1_TA10_TB12";"within";"1";"FS";"C_3";"3";6;25;0,24;"CMG169_CA1";10;12;2;2;0;0,4;0,28;0,24;0,08
"3536";"CMG169_CA1_TA10_TB12";"within";"1";"FS";"C_4";"4";2;25;0,08;"CMG169_CA1";10;12;2;2;0;0,4;0,28;0,24;0,08
"3537";"CMG169_CA1_TA10_TB12";"within";"2";"FI";"C_2";"1";32;121;0,264462809917355;"CMG169_CA1";10;12;2;2;0;0,298;0,264;0,256;0,182
"3538";"CMG169_CA1_TA10_TB12";"within";"2";"FI";"C_3";"2";31;121;0,256198347107438;"CMG169_CA1";10;12;2;2;0;0,298;0,264;0,256;0,182
"3539";"CMG169_CA1_TA10_TB12";"within";"2";"FI";"C_4";"3";22;121;0,181818181818182;"CMG169_CA1";10;12;2;2;0;0,298;0,264;0,256;0,182
"3540";"CMG169_CA1_TA10_TB12";"within";"2";"FI";"C_1";"4";36;121;0,297520661157025;"CMG169_CA1";10;12;2;2;0;0,298;0,264;0,256;0,182
"3541";"CMG169_CA1_TA10_TB12";"within";"2";"FS";"C_1";"1";5;18;0,277777777777778;"CMG169_CA1";10;12;2;2;0;0,278;0,278;0,222;0,222
"3542";"CMG169_CA1_TA10_TB12";"within";"2";"FS";"C_3";"2";4;18;0,222222222222222;"CMG169_CA1";10;12;2;2;0;0,278;0,278;0,222;0,222
"3543";"CMG169_CA1_TA10_TB12";"within";"2";"FS";"C_2";"3";5;18;0,277777777777778;"CMG169_CA1";10;12;2;2;0;0,278;0,278;0,222;0,222
"3544";"CMG169_CA1_TA10_TB12";"within";"2";"FS";"C_4";"4";4;18;0,222222222222222;"CMG169_CA1";10;12;2;2;0;0,278;0,278;0,222;0,222
"3545";"CMG169_CA1_TA10_TB12";"within";"3";"FI";"C_1";"1";61;101;0,603960396039604;"CMG169_CA1";10;12;2;2;1;0,604;0,178;0,178;0,04
"3546";"CMG169_CA1_TA10_TB12";"within";"3";"FI";"C_2";"2";18;101;0,178217821782178;"CMG169_CA1";10;12;2;2;1;0,604;0,178;0,178;0,04
"3547";"CMG169_CA1_TA10_TB12";"within";"3";"FI";"C_3";"3";18;101;0,178217821782178;"CMG169_CA1";10;12;2;2;1;0,604;0,178;0,178;0,04
"3548";"CMG169_CA1_TA10_TB12";"within";"3";"FI";"C_4";"4";4;101;0,0396039603960396;"CMG169_CA1";10;12;2;2;1;0,604;0,178;0,178;0,04
"3549";"CMG169_CA1_TA10_TB12";"within";"3";"FS";"C_1";"1";11;17;0,647058823529412;"CMG169_CA1";10;12;2;2;1;0,647;0,118;0,118;0,118
"3550";"CMG169_CA1_TA10_TB12";"within";"3";"FS";"C_2";"2";2;17;0,117647058823529;"CMG169_CA1";10;12;2;2;1;0,647;0,118;0,118;0,118
"3551";"CMG169_CA1_TA10_TB12";"within";"3";"FS";"C_3";"3";2;17;0,117647058823529;"CMG169_CA1";10;12;2;2;1;0,647;0,118;0,118;0,118
"3552";"CMG169_CA1_TA10_TB12";"within";"3";"FS";"C_4";"4";2;17;0,117647058823529;"CMG169_CA1";10;12;2;2;1;0,647;0,118;0,118;0,118
"3553";"CMG169_CA1_TA11_TB12";"across";"1";"FI";"C_3";"1";23;148;0,155405405405405;"CMG169_CA1";11;12;1;2;1;0,473;0,25;0,155;0,122
"3554";"CMG169_CA1_TA11_TB12";"across";"1";"FI";"C_4";"2";18;148;0,121621621621622;"CMG169_CA1";11;12;1;2;1;0,473;0,25;0,155;0,122
"3555";"CMG169_CA1_TA11_TB12";"across";"1";"FI";"C_1";"3";70;148;0,472972972972973;"CMG169_CA1";11;12;1;2;1;0,473;0,25;0,155;0,122
"3556";"CMG169_CA1_TA11_TB12";"across";"1";"FI";"C_2";"4";37;148;0,25;"CMG169_CA1";11;12;1;2;1;0,473;0,25;0,155;0,122
"3557";"CMG169_CA1_TA11_TB12";"across";"1";"FS";"C_4";"1";4;25;0,16;"CMG169_CA1";11;12;1;2;0;0,36;0,28;0,2;0,16
"3558";"CMG169_CA1_TA11_TB12";"across";"1";"FS";"C_3";"2";5;25;0,2;"CMG169_CA1";11;12;1;2;0;0,36;0,28;0,2;0,16
"3559";"CMG169_CA1_TA11_TB12";"across";"1";"FS";"C_2";"3";7;25;0,28;"CMG169_CA1";11;12;1;2;0;0,36;0,28;0,2;0,16
"3560";"CMG169_CA1_TA11_TB12";"across";"1";"FS";"C_1";"4";9;25;0,36;"CMG169_CA1";11;12;1;2;0;0,36;0,28;0,2;0,16
"3561";"CMG169_CA1_TA11_TB12";"across";"2";"FI";"C_3";"1";29;121;0,239669421487603;"CMG169_CA1";11;12;1;2;0;0,281;0,256;0,24;0,223
"3562";"CMG169_CA1_TA11_TB12";"across";"2";"FI";"C_4";"2";27;121;0,223140495867769;"CMG169_CA1";11;12;1;2;0;0,281;0,256;0,24;0,223
"3563";"CMG169_CA1_TA11_TB12";"across";"2";"FI";"C_1";"3";34;121;0,28099173553719;"CMG169_CA1";11;12;1;2;0;0,281;0,256;0,24;0,223
